date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin
2025-07-22,2,1302.25,0,0,15,19533.81,5802.36
2025-07-23,2,1301.74,0,0,19,24732.99,7339.82
2025-07-24,2,1299.36,0,0,19,24687.85,7294.68
2025-07-25,2,1299.08,0,0,18,23383.41,6905.67
2025-07-26,2,1298.42,0,0,14,18177.85,5361.83
2025-07-27,2,1299.97,0,0,18,23399.42,6921.68
2025-07-28,2,1299.97,0,0,23,29899.33,8844.44
2024-12-01,3,1823.8,0,0,14,25533.23,7249.79
2024-12-02,3,1799.14,0,0,12,21589.65,5918.13
2024-12-03,3,1778.58,0,0,19,33793.08,8979.84
2024-12-04,3,1763.5,0,0,14,24688.95,6405.51
2024-12-05,3,1749.56,1,0,31,54236.33,13751.57
2024-12-06,3,1741.35,0,0,26,45275.18,11320.22
2024-12-07,3,1735.24,0,0,27,46851.38,11590.46
2024-12-08,3,1727.1,0,0,22,37996.2,9265.08
2024-12-09,3,1722.21,0,0,27,46499.79,11238.87
2024-12-10,3,1716.07,1,0,36,61778.38,14763.82
2024-12-11,3,1705.47,0,0,15,25582.11,5992.71
2024-12-12,3,1701.46,0,0,27,45939.45,10678.53
2024-12-13,3,1702.28,0,0,19,32343.24,7530.0
2024-12-14,3,1699.59,0,0,27,45888.95,10628.03
2024-12-15,3,1693.67,0,0,23,38954.34,8917.26
2024-12-16,3,1694.98,0,0,19,32204.61,7391.37
2024-12-17,3,1694.24,0,0,24,40661.65,9318.61
2024-12-18,3,1693.03,0,0,14,23702.41,5418.97
2024-12-19,3,1694.27,0,0,9,15248.47,3494.83
2024-12-20,3,1693.08,0,0,23,38940.9,8903.82
2024-12-21,3,1691.49,0,0,20,33829.72,7710.52
2024-12-22,3,1693.72,0,0,25,42342.94,9693.94
2024-12-23,3,1693.02,0,0,19,32167.35,7354.11
2024-12-24,3,1692.16,0,0,16,27074.62,6179.26
2024-12-25,3,1689.32,0,0,42,70951.48,16101.16
2024-12-26,3,1690.64,0,0,22,37194.17,8463.05
2024-12-27,3,1689.18,0,0,14,23648.45,5365.01
2024-12-28,3,1684.41,0,0,21,35372.69,7947.53
2024-12-29,3,1681.11,0,0,23,38665.42,8628.34
2024-12-30,3,1677.06,0,0,25,41926.56,9277.56
2024-12-31,3,1679.07,0,0,15,25186.08,5596.68
2025-01-01,3,1675.88,0,0,24,40221.1,8878.06
2025-01-02,3,1671.97,0,0,22,36783.28,8052.16
2025-01-03,3,1672.07,0,0,11,18392.81,4027.25
2025-01-04,3,1672.21,0,0,15,25083.1,5493.7
2025-01-05,3,1670.37,0,0,19,31736.96,6923.72
2025-01-06,3,1670.46,0,1,0,0.0,0.0
2025-01-07,3,1671.09,0,0,26,43448.46,9493.5
2025-01-08,3,1669.19,1,0,30,50075.6,10896.8
2025-01-09,3,1670.3,0,0,22,36746.66,8015.54
2025-01-10,3,1670.85,0,0,13,21721.09,4743.61
2025-01-11,3,1669.06,0,0,18,30043.15,6535.87
2025-01-12,3,1670.9,0,0,17,28405.3,6203.98
2025-01-13,3,1674.28,0,0,20,33485.69,7366.49
2025-01-14,3,1675.81,0,0,13,21785.57,4808.09
2025-01-15,3,1675.49,0,0,20,33509.83,7390.63
2025-01-16,3,1677.18,0,0,22,36897.98,8166.86
2025-01-17,3,1677.84,0,0,17,28523.24,6321.92
2025-01-18,3,1674.72,0,0,21,35169.16,7744.0
2025-01-19,3,1676.78,0,0,23,38565.96,8528.88
2025-01-20,3,1678.55,0,0,25,41963.8,9314.8
2025-01-21,3,1679.3,0,0,16,26868.8,5973.44
2025-01-22,3,1681.16,0,0,21,35304.33,7879.17
2025-01-23,3,1682.34,0,0,15,25235.1,5645.7
2025-01-24,3,1682.61,0,0,18,30286.95,6779.67
2025-01-25,3,1682.12,0,0,11,18503.32,4137.76
2025-01-26,3,1684.89,0,0,17,28643.06,6441.74
2025-01-27,3,1682.0,0,0,23,38686.09,8649.01
2025-01-28,3,1680.08,0,0,18,30241.46,6734.18
2025-01-29,3,1680.38,0,0,23,38648.8,8611.72
2025-01-30,3,1685.43,1,0,33,55619.24,12522.56
2025-01-31,3,1685.58,0,0,21,35397.21,7972.05
2025-02-01,3,1688.01,0,1,0,0.0,0.0
2025-02-02,3,1690.83,0,0,13,21980.77,5003.29
2025-02-03,3,1689.62,0,0,22,37171.67,8440.55
2025-02-04,3,1690.38,0,0,13,21974.93,4997.45
2025-02-05,3,1690.78,0,0,27,45650.96,10390.04
2025-02-06,3,1689.91,0,0,18,30418.35,6911.07
2025-02-07,3,1690.6,0,0,22,37193.27,8462.15
2025-02-08,3,1694.15,1,0,42,71154.33,16304.01
2025-02-09,3,1699.07,0,0,18,30583.27,7075.99
2025-02-10,3,1696.55,0,0,12,20358.59,4687.07
2025-02-11,3,1696.39,0,0,12,20356.74,4685.22
2025-02-12,3,1699.76,0,0,35,59491.63,13783.03
2025-02-13,3,1701.93,0,0,16,27230.94,6335.58
2025-02-14,3,1702.1,0,0,29,49360.93,11488.09
2025-02-15,3,1701.15,0,0,17,28919.52,6718.2
2025-02-16,3,1702.43,0,0,25,42560.65,9911.65
2025-02-17,3,1701.29,0,0,17,28921.85,6720.53
2025-02-18,3,1702.07,0,0,18,30637.32,7130.04
2025-02-19,3,1700.83,0,0,24,40819.92,9476.88
2025-02-20,3,1698.61,1,0,32,54355.55,12564.83
2025-02-21,3,1703.58,0,0,28,47700.27,11133.39
2025-02-22,3,1704.29,0,0,21,35790.04,8364.88
2025-02-23,3,1703.96,0,0,20,34079.27,7960.07
2025-02-24,3,1707.17,0,0,25,42679.17,10030.17
2025-02-25,3,1706.64,0,0,20,34132.8,8013.6
2025-02-26,3,1707.53,0,0,17,29027.93,6826.61
2025-02-27,3,1708.89,0,0,16,27342.21,6446.85
2025-02-28,3,1707.36,0,0,18,30732.54,7225.26
2025-03-01,3,1706.42,0,0,30,51192.62,12013.82
2025-03-02,3,1706.04,1,0,20,34120.71,8001.51
2025-03-03,3,1708.47,0,0,17,29043.91,6842.59
2025-03-04,3,1710.82,0,0,29,49613.73,11740.89
2025-03-05,3,1715.16,0,0,20,34303.11,8183.91
2025-03-06,3,1717.53,0,0,14,24045.44,5762.0
2025-03-07,3,1721.31,0,0,23,39590.17,9553.09
2025-03-08,3,1719.18,0,0,17,29226.09,7024.77
2025-03-09,3,1723.43,0,0,32,55149.79,13359.07
2025-03-10,3,1727.94,0,0,21,36286.8,8861.64
2025-03-11,3,1734.7,0,0,26,45102.24,11147.28
2025-03-12,3,1732.58,0,0,14,24256.12,5972.68
2025-03-13,3,1734.16,0,0,11,19075.73,4710.17
2025-03-14,3,1734.05,0,0,26,45085.24,11130.28
2025-03-15,3,1736.06,0,0,27,46873.53,11612.61
2025-03-16,3,1736.74,0,0,22,38208.33,9477.21
2025-03-17,3,1740.34,0,0,21,36547.17,9122.01
2025-03-18,3,1742.03,0,0,25,43550.66,10901.66
2025-03-19,3,1744.85,0,0,26,45366.17,11411.21
2025-03-20,3,1746.58,0,0,18,31438.4,7931.12
2025-03-21,3,1748.76,0,0,22,38472.66,9741.54
2025-03-22,3,1752.95,0,0,21,36812.05,9386.89
2025-03-23,3,1751.79,0,0,28,49050.25,12483.37
2025-03-24,3,1750.41,0,0,23,40259.53,10222.45
2025-03-25,3,1748.58,1,0,21,36720.16,9295.0
2025-03-26,3,1749.66,0,0,20,34993.22,8874.02
2025-03-27,3,1749.27,0,0,16,27988.28,7092.92
2025-03-28,3,1745.83,0,0,26,45391.63,11436.67
2025-03-29,3,1743.56,0,0,29,50563.22,12690.38
2025-03-30,3,1741.69,0,0,11,19158.64,4793.08
2025-03-31,3,1743.66,0,0,22,38360.47,9629.35
2025-04-01,3,1744.26,0,0,19,33140.97,8327.73
2025-04-02,3,1740.91,0,0,18,31336.33,7829.05
2025-04-03,3,1741.68,0,0,19,33091.97,8278.73
2025-04-04,3,1739.43,0,0,24,41746.32,10403.28
2025-04-05,3,1739.97,0,0,21,36539.42,9114.26
2025-04-06,3,1738.18,0,0,21,36501.87,9076.71
2025-04-07,3,1738.29,0,0,23,39980.66,9943.58
2025-04-08,3,1735.29,0,0,21,36441.16,9016.0
2025-04-09,3,1736.93,0,0,23,39949.37,9912.29
2025-04-10,3,1737.95,0,0,25,43448.74,10799.74
2025-04-11,3,1735.64,0,0,17,29505.88,7304.56
2025-04-12,3,1732.78,0,0,18,31189.98,7682.7
2025-04-13,3,1732.99,0,0,26,45057.86,11102.9
2025-04-14,3,1733.94,1,0,30,52018.29,12839.49
2025-04-15,3,1731.45,0,0,21,36360.36,8935.2
2025-04-16,3,1728.62,0,0,14,24200.63,5917.19
2025-04-17,3,1726.66,0,0,26,44893.2,10938.24
2025-04-18,3,1724.2,0,0,19,32759.79,7946.55
2025-04-19,3,1720.69,0,0,15,25810.33,6220.93
2025-04-20,3,1716.07,0,0,14,24025.01,5741.57
2025-04-21,3,1713.98,0,0,23,39421.43,9384.35
2025-04-22,3,1715.02,0,0,17,29155.37,6954.05
2025-04-23,3,1713.64,0,0,23,39413.7,9376.62
2025-04-24,3,1709.53,0,0,25,42738.29,10089.29
2025-04-25,3,1707.83,0,0,23,39280.13,9243.05
2025-04-26,3,1703.84,0,0,18,30669.1,7161.82
2025-04-27,3,1703.0,0,0,21,35763.07,8337.91
2025-04-28,3,1701.41,0,0,18,30625.34,7118.06
2025-04-29,3,1700.86,0,0,22,37419.0,8687.88
2025-04-30,3,1699.63,1,0,28,47589.76,11022.88
2025-05-01,3,1701.84,0,0,22,37440.55,8709.43
2025-05-02,3,1698.5,0,0,14,23779.02,5495.58
2025-05-03,3,1699.48,0,0,21,35689.14,8263.98
2025-05-04,3,1700.41,0,0,18,30607.41,7100.13
2025-05-05,3,1699.07,0,0,21,35680.45,8255.29
2025-05-06,3,1692.63,0,0,22,37237.84,8506.72
2025-05-07,3,1693.4,0,0,21,35561.37,8136.21
2025-05-08,3,1692.61,0,0,28,47393.19,10826.31
2025-05-09,3,1692.8,0,0,13,22006.44,5028.96
2025-05-10,3,1691.19,0,0,23,38897.29,8860.21
2025-05-11,3,1690.62,0,0,17,28740.5,6539.18
2025-05-12,3,1689.35,0,0,19,32097.7,7284.46
2025-05-13,3,1689.77,0,0,15,25346.59,5757.19
2025-05-14,3,1690.92,0,0,24,40582.07,9239.03
2025-05-15,3,1691.65,0,0,30,50749.6,11570.8
2025-05-16,3,1688.37,0,0,24,40520.95,9177.91
2025-05-17,3,1686.87,0,0,25,42171.84,9522.84
2025-05-18,3,1687.18,0,1,0,0.0,0.0
2025-05-19,3,1684.16,0,0,16,26946.58,6051.22
2025-05-20,3,1684.03,0,0,14,23576.47,5293.03
2025-05-21,3,1683.52,0,0,22,37037.41,8306.29
2025-05-22,3,1681.84,0,0,15,25227.57,5638.17
2025-05-23,3,1676.4,0,0,22,36880.89,8149.77
2025-05-24,3,1674.64,0,0,24,40191.45,8848.41
2025-05-25,3,1674.04,0,0,24,40176.92,8833.88
2025-05-26,3,1673.04,0,0,13,21749.54,4772.06
2025-05-27,3,1673.12,0,0,18,30116.23,6608.95
2025-05-28,3,1671.24,0,0,22,36767.32,8036.2
2025-05-29,3,1672.88,0,0,27,45167.76,9906.84
2025-05-30,3,1672.88,0,0,20,33457.55,7338.35
2025-05-31,3,1678.23,0,0,20,33564.62,7445.42
2025-06-01,3,1681.68,0,0,26,43723.7,9768.74
2025-06-02,3,1683.1,0,0,19,31978.84,7165.6
2025-06-03,3,1679.58,0,0,19,31912.06,7098.82
2025-06-04,3,1680.4,0,0,19,31927.58,7114.34
2025-06-05,3,1682.61,0,0,28,47113.06,10546.18
2025-06-06,3,1681.85,0,0,19,31955.06,7141.82
2025-06-07,3,1685.08,0,0,15,25276.22,5686.82
2025-06-08,3,1685.63,0,0,18,30341.33,6834.05
2025-06-09,3,1688.48,0,0,19,32081.2,7267.96
2025-06-10,3,1685.73,0,0,21,35400.43,7975.27
2025-06-11,3,1689.38,0,0,17,28719.45,6518.13
2025-06-12,3,1690.23,0,0,14,23663.26,5379.82
2025-06-13,3,1692.02,0,0,29,49068.65,11195.81
2025-06-14,3,1695.21,0,0,19,32208.97,7395.73
2025-06-15,3,1694.67,0,0,27,45756.01,10495.09
2025-06-16,3,1694.59,0,1,0,0.0,0.0
2025-06-17,3,1692.85,0,0,17,28778.37,6577.05
2025-06-18,3,1692.05,1,0,24,40609.16,9266.12
2025-06-19,3,1691.27,0,0,15,25368.98,5779.58
2025-06-20,3,1689.02,0,0,29,48981.58,11108.74
2025-06-21,3,1690.34,0,0,20,33806.78,7687.58
2025-06-22,3,1688.38,0,0,22,37144.35,8413.23
2025-06-23,3,1682.65,0,0,15,25239.69,5650.29
2025-06-24,3,1681.66,0,0,9,15134.91,3381.27
2025-06-25,3,1676.63,0,0,20,33532.53,7413.33
2025-06-26,3,1675.68,0,0,18,30162.32,6655.04
2025-06-27,3,1676.25,0,0,25,41906.21,9257.21
2025-06-28,3,1675.62,0,0,15,25134.36,5544.96
2025-06-29,3,1677.83,1,0,33,55368.34,12271.66
2025-06-30,3,1678.87,0,0,18,30219.58,6712.3
2025-07-01,3,1682.84,0,0,12,20194.08,4522.56
2025-07-02,3,1683.09,0,0,10,16830.91,3771.31
2025-07-03,3,1684.97,0,0,11,18534.72,4169.16
2025-07-04,3,1683.42,0,0,20,33668.4,7549.2
2025-07-05,3,1683.56,0,0,25,42089.1,9440.1
2025-07-06,3,1683.07,0,0,19,31978.29,7165.05
2025-07-07,3,1681.46,0,0,23,38673.54,8636.46
2025-07-08,3,1681.89,0,0,16,26910.3,6014.94
2025-07-09,3,1682.3,0,0,15,25234.52,5645.12
2025-07-10,3,1680.57,0,0,23,38653.04,8615.96
2025-07-11,3,1680.18,0,0,21,35283.78,7858.62
2025-07-12,3,1679.41,0,0,21,35267.61,7842.45
2025-07-13,3,1679.08,0,0,27,45335.26,10074.34
2025-07-14,3,1677.76,0,0,19,31877.53,7064.29
2025-07-15,3,1677.2,1,0,36,60379.29,13364.73
2025-07-16,3,1678.3,1,0,22,36922.53,8191.41
2025-07-17,3,1677.6,0,0,9,15098.44,3344.8
2025-07-18,3,1678.07,0,0,18,30205.35,6698.07
2025-07-19,3,1678.94,0,0,23,38615.69,8578.61
2025-07-20,3,1680.06,1,0,30,50401.66,11222.86
2025-07-21,3,1678.79,0,0,16,26860.71,5965.35
2025-07-22,3,1679.71,0,0,20,33594.19,7474.99
2025-07-23,3,1678.8,0,0,25,41969.91,9320.91
2025-07-24,3,1680.12,0,0,24,40322.84,8979.8
2025-07-25,3,1681.12,0,0,24,40346.79,9003.75
2025-07-26,3,1682.73,0,0,26,43751.05,9796.09
2025-07-27,3,1684.66,0,0,12,20215.88,4544.36
2025-07-28,3,1686.12,0,0,13,21919.61,4942.13
2024-12-01,4,192.54,0,0,17,3273.25,1032.65
2024-12-02,4,190.79,0,0,18,3434.17,1061.77
2024-12-03,4,189.89,0,0,10,1898.92,580.92
2024-12-04,4,189.22,0,0,27,5109.05,1550.45
2024-12-05,4,189.0,0,0,15,2835.02,858.02
2024-12-06,4,188.69,0,0,11,2075.54,625.74
2024-12-07,4,188.44,0,0,19,3580.44,1076.24
2024-12-08,4,187.79,0,0,29,5445.84,1623.64
2024-12-09,4,187.56,0,0,15,2813.45,836.45
2024-12-10,4,187.54,0,0,11,2062.94,613.14
2024-12-11,4,187.65,1,0,29,5441.86,1619.66
2024-12-12,4,187.62,0,0,22,4127.7,1228.1
2024-12-13,4,187.78,0,0,19,3567.77,1063.57
2024-12-14,4,187.66,0,0,21,3940.83,1173.03
2024-12-15,4,187.92,0,0,22,4134.24,1234.64
2024-12-16,4,187.91,0,0,22,4134.04,1234.44
2024-12-17,4,188.27,0,0,28,5271.53,1581.13
2024-12-18,4,188.48,0,0,16,3015.65,906.85
2024-12-19,4,188.63,0,0,24,4527.15,1363.95
2024-12-20,4,188.56,0,0,22,4148.36,1248.76
2024-12-21,4,188.28,0,1,0,0.0,0.0
2024-12-22,4,188.13,0,0,21,3950.72,1182.92
2024-12-23,4,188.19,1,0,26,4893.0,1466.2
2024-12-24,4,188.29,0,0,15,2824.29,847.29
2024-12-25,4,188.6,1,0,33,6223.89,1874.49
2024-12-26,4,188.57,0,1,0,0.0,0.0
2024-12-27,4,188.35,0,0,17,3201.98,961.38
2024-12-28,4,187.9,0,0,17,3194.29,953.69
2024-12-29,4,187.51,0,0,17,3187.64,947.04
2024-12-30,4,187.38,0,0,21,3935.08,1167.28
2024-12-31,4,186.96,0,0,21,3926.18,1158.38
2025-01-01,4,187.2,0,0,21,3931.1,1163.3
2025-01-02,4,187.38,0,0,19,3560.27,1056.07
2025-01-03,4,187.27,0,0,21,3932.72,1164.92
2025-01-04,4,187.46,0,1,0,0.0,0.0
2025-01-05,4,187.48,1,0,37,6936.74,2060.14
2025-01-06,4,187.65,0,0,19,3565.38,1061.18
2025-01-07,4,187.6,0,0,11,2063.59,613.79
2025-01-08,4,187.53,0,0,16,3000.49,891.69
2025-01-09,4,187.93,0,0,12,2255.13,673.53
2025-01-10,4,188.15,0,0,18,3386.7,1014.3
2025-01-11,4,188.25,0,0,16,3012.03,903.23
2025-01-12,4,188.56,0,0,22,4148.27,1248.67
2025-01-13,4,189.16,0,0,12,2269.91,688.31
2025-01-14,4,189.19,0,0,25,4729.77,1434.77
2025-01-15,4,189.78,0,0,21,3985.46,1217.66
2025-01-16,4,190.22,0,0,25,4755.38,1460.38
2025-01-17,4,190.34,0,0,15,2855.1,878.1
2025-01-18,4,190.39,0,0,26,4950.18,1523.38
2025-01-19,4,190.72,0,0,15,2860.83,883.83
2025-01-20,4,190.7,0,0,20,3813.91,1177.91
2025-01-21,4,190.77,0,0,23,4387.75,1356.35
2025-01-22,4,190.77,0,0,15,2861.48,884.48
2025-01-23,4,190.8,0,0,22,4197.62,1298.02
2025-01-24,4,190.95,0,0,19,3628.11,1123.91
2025-01-25,4,190.99,0,0,19,3628.8,1124.6
2025-01-26,4,191.56,0,0,11,2107.14,657.34
2025-01-27,4,191.93,0,0,16,3070.89,962.09
2025-01-28,4,192.03,0,0,26,4992.82,1566.02
2025-01-29,4,191.89,0,0,20,3837.87,1201.87
2025-01-30,4,192.0,1,0,35,6720.17,2107.17
2025-01-31,4,192.55,0,0,28,5391.51,1701.11
2025-02-01,4,192.67,0,0,17,3275.47,1034.87
2025-02-02,4,192.57,0,0,18,3466.28,1093.88
2025-02-03,4,192.69,0,0,17,3275.69,1035.09
2025-02-04,4,192.6,0,0,18,3466.8,1094.4
2025-02-05,4,192.35,0,0,23,4424.12,1392.72
2025-02-06,4,192.27,0,0,9,1730.46,544.26
2025-02-07,4,192.28,0,0,19,3653.31,1149.11
2025-02-08,4,192.02,0,0,17,3264.38,1023.78
2025-02-09,4,192.44,0,0,20,3848.85,1212.85
2025-02-10,4,192.41,0,0,21,4040.53,1272.73
2025-02-11,4,192.22,1,0,36,6920.01,2175.21
2025-02-12,4,192.13,0,0,31,5956.11,1870.31
2025-02-13,4,192.06,0,0,12,2304.68,723.08
2025-02-14,4,191.93,0,0,17,3262.78,1022.18
2025-02-15,4,192.12,0,0,25,4802.88,1507.88
2025-02-16,4,192.21,0,0,18,3459.7,1087.3
2025-02-17,4,192.69,0,0,20,3853.81,1217.81
2025-02-18,4,192.69,0,0,23,4431.76,1400.36
2025-02-19,4,193.11,0,0,21,4055.38,1287.58
2025-02-20,4,193.45,0,0,22,4255.87,1356.27
2025-02-21,4,193.24,0,0,21,4058.14,1290.34
2025-02-22,4,193.06,0,0,14,2702.79,857.59
2025-02-23,4,192.72,0,0,22,4239.83,1340.23
2025-02-24,4,193.12,0,0,22,4248.7,1349.1
2025-02-25,4,193.15,1,0,28,5408.3,1717.9
2025-02-26,4,193.44,0,0,21,4062.23,1294.43
2025-02-27,4,193.61,0,0,20,3872.21,1236.21
2025-02-28,4,193.65,0,0,29,5615.99,1793.79
2025-03-01,4,193.61,0,0,25,4840.33,1545.33
2025-03-02,4,193.54,0,0,9,1741.89,555.69
2025-03-03,4,193.7,1,0,27,5230.0,1671.4
2025-03-04,4,193.48,0,0,22,4256.51,1356.91
2025-03-05,4,193.46,0,0,13,2515.02,801.62
2025-03-06,4,193.82,0,0,23,4457.78,1426.38
2025-03-07,4,193.93,0,0,23,4460.4,1429.0
2025-03-08,4,194.06,0,0,22,4269.36,1369.76
2025-03-09,4,194.2,0,0,11,2136.18,686.38
2025-03-10,4,194.11,0,0,20,3882.18,1246.18
2025-03-11,4,193.89,0,0,21,4071.68,1303.88
2025-03-12,4,193.95,0,0,25,4848.82,1553.82
2025-03-13,4,193.81,0,0,19,3682.3,1178.1
2025-03-14,4,193.59,0,0,16,3097.44,988.64
2025-03-15,4,193.14,0,0,22,4249.1,1349.5
2025-03-16,4,192.54,0,0,23,4428.32,1396.92
2025-03-17,4,192.63,0,0,23,4430.46,1399.06
2025-03-18,4,192.65,0,0,21,4045.66,1277.86
2025-03-19,4,192.93,0,0,14,2701.05,855.85
2025-03-20,4,193.16,0,0,21,4056.43,1288.63
2025-03-21,4,193.11,0,0,15,2896.7,919.7
2025-03-22,4,193.28,0,0,23,4445.36,1413.96
2025-03-23,4,194.06,1,0,24,4657.37,1494.17
2025-03-24,4,194.26,0,0,26,5050.75,1623.95
2025-03-25,4,194.1,0,0,22,4270.14,1370.54
2025-03-26,4,194.07,0,0,16,3105.16,996.36
2025-03-27,4,193.66,0,0,21,4066.95,1299.15
2025-03-28,4,193.79,1,0,28,5426.17,1735.77
2025-03-29,4,193.86,0,0,19,3683.4,1179.2
2025-03-30,4,193.66,0,0,19,3679.63,1175.43
2025-03-31,4,193.26,0,0,19,3672.0,1167.8
2025-04-01,4,193.18,0,0,26,5022.79,1595.99
2025-04-02,4,193.08,0,0,21,4054.63,1286.83
2025-04-03,4,193.01,0,0,13,2509.07,795.67
2025-04-04,4,193.2,0,0,18,3477.56,1105.16
2025-04-05,4,193.49,0,0,18,3482.88,1110.48
2025-04-06,4,193.51,0,0,25,4837.71,1542.71
2025-04-07,4,193.62,0,0,19,3678.83,1174.63
2025-04-08,4,193.67,0,0,23,4454.4,1423.0
2025-04-09,4,193.57,0,0,15,2903.53,926.53
2025-04-10,4,194.13,0,0,22,4270.9,1371.3
2025-04-11,4,194.04,0,1,0,0.0,0.0
2025-04-12,4,194.11,0,0,13,2523.37,809.97
2025-04-13,4,194.2,0,0,25,4854.88,1559.88
2025-04-14,4,194.43,1,0,34,6610.59,2129.39
2025-04-15,4,194.53,0,0,27,5252.31,1693.71
2025-04-16,4,194.61,0,0,23,4476.04,1444.64
2025-04-17,4,194.95,0,0,18,3509.07,1136.67
2025-04-18,4,195.39,0,0,26,5080.12,1653.32
2025-04-19,4,195.35,0,0,24,4688.33,1525.13
2025-04-20,4,195.1,0,0,19,3706.94,1202.74
2025-04-21,4,194.88,0,0,13,2533.45,820.05
2025-04-22,4,194.93,0,0,16,3118.91,1010.11
2025-04-23,4,194.91,0,0,18,3508.43,1136.03
2025-04-24,4,194.77,0,0,13,2532.04,818.64
2025-04-25,4,194.75,0,0,16,3116.02,1007.22
2025-04-26,4,195.19,0,0,19,3708.62,1204.42
2025-04-27,4,195.06,0,0,25,4876.47,1581.47
2025-04-28,4,195.41,0,0,20,3908.16,1272.16
2025-04-29,4,195.65,0,0,18,3521.61,1149.21
2025-04-30,4,195.57,0,0,19,3715.77,1211.57
2025-05-01,4,195.66,0,0,9,1760.98,574.78
2025-05-02,4,195.91,0,0,26,5093.62,1666.82
2025-05-03,4,195.99,0,0,21,4115.82,1348.02
2025-05-04,4,196.09,0,0,23,4509.98,1478.58
2025-05-05,4,195.76,0,0,16,3132.11,1023.31
2025-05-06,4,195.68,0,0,20,3913.69,1277.69
2025-05-07,4,195.58,0,0,14,2738.17,892.97
2025-05-08,4,195.33,1,0,30,5859.87,1905.87
2025-05-09,4,195.38,0,0,24,4689.13,1525.93
2025-05-10,4,195.04,0,0,15,2925.58,948.58
2025-05-11,4,194.69,0,0,24,4672.51,1509.31
2025-05-12,4,194.55,0,0,13,2529.12,815.72
2025-05-13,4,194.25,0,0,19,3690.81,1186.61
2025-05-14,4,194.52,0,0,14,2723.28,878.08
2025-05-15,4,194.71,0,0,18,3504.75,1132.35
2025-05-16,4,194.71,0,0,22,4283.63,1384.03
2025-05-17,4,193.84,0,0,19,3682.98,1178.78
2025-05-18,4,193.43,0,0,12,2321.2,739.6
2025-05-19,4,192.77,0,0,20,3855.42,1219.42
2025-05-20,4,192.65,0,0,28,5394.22,1703.82
2025-05-21,4,192.36,0,0,27,5193.6,1635.0
2025-05-22,4,192.23,0,0,13,2498.98,785.58
2025-05-23,4,192.26,1,0,33,6344.68,1995.28
2025-05-24,4,192.32,0,0,12,2307.78,726.18
2025-05-25,4,192.21,0,0,25,4805.3,1510.3
2025-05-26,4,191.93,0,0,33,6333.78,1984.38
2025-05-27,4,191.95,0,0,16,3071.27,962.47
2025-05-28,4,191.85,0,0,20,3837.07,1201.07
2025-05-29,4,192.03,0,0,24,4608.75,1445.55
2025-05-30,4,192.08,0,0,15,2881.27,904.27
2025-05-31,4,191.89,0,0,22,4221.49,1321.89
2025-06-01,4,191.87,0,0,21,4029.22,1261.42
2025-06-02,4,191.81,0,0,22,4219.89,1320.29
2025-06-03,4,191.69,0,0,18,3450.47,1078.07
2025-06-04,4,191.21,0,0,21,4015.43,1247.63
2025-06-05,4,191.25,0,0,25,4781.21,1486.21
2025-06-06,4,191.41,0,0,24,4593.96,1430.76
2025-06-07,4,191.05,0,0,27,5158.36,1599.76
2025-06-08,4,190.99,0,0,24,4583.71,1420.51
2025-06-09,4,190.84,0,0,25,4771.12,1476.12
2025-06-10,4,190.98,0,0,31,5920.48,1834.68
2025-06-11,4,190.97,0,0,13,2482.66,769.26
2025-06-12,4,191.06,1,0,20,3821.29,1185.29
2025-06-13,4,191.2,0,0,21,4015.21,1247.41
2025-06-14,4,191.23,0,0,19,3633.33,1129.13
2025-06-15,4,191.32,0,0,18,3443.73,1071.33
2025-06-16,4,191.26,0,0,19,3633.89,1129.69
2025-06-17,4,191.0,0,0,22,4201.97,1302.37
2025-06-18,4,191.03,0,0,20,3820.64,1184.64
2025-06-19,4,190.87,0,0,24,4580.83,1417.63
2025-06-20,4,190.91,0,0,18,3436.36,1063.96
2025-06-21,4,191.15,0,0,18,3440.71,1068.31
2025-06-22,4,191.34,1,0,30,5740.06,1786.06
2025-06-23,4,191.36,0,0,28,5358.01,1667.61
2025-06-24,4,191.6,0,0,17,3257.17,1016.57
2025-06-25,4,191.68,0,0,20,3833.55,1197.55
2025-06-26,4,191.38,1,1,0,0.0,0.0
2025-06-27,4,191.38,0,0,36,6889.73,2144.93
2025-06-28,4,191.43,0,0,22,4211.37,1311.77
2025-06-29,4,191.59,0,0,23,4406.56,1375.16
2025-06-30,4,191.82,0,0,22,4219.97,1320.37
2025-07-01,4,191.49,0,0,14,2680.85,835.65
2025-07-02,4,191.74,0,0,26,4985.32,1558.52
2025-07-03,4,191.99,0,0,25,4799.76,1504.76
2025-07-04,4,192.19,0,0,16,3075.01,966.21
2025-07-05,4,192.35,0,0,23,4424.01,1392.61
2025-07-06,4,192.24,0,0,12,2306.84,725.24
2025-07-07,4,192.1,0,0,12,2305.16,723.56
2025-07-08,4,192.1,0,0,24,4610.48,1447.28
2025-07-09,4,192.08,0,0,19,3649.47,1145.27
2025-07-10,4,191.78,0,1,0,0.0,0.0
2025-07-11,4,191.73,0,0,18,3451.11,1078.71
2025-07-12,4,191.54,0,0,28,5363.16,1672.76
2025-07-13,4,191.07,0,0,19,3630.33,1126.13
2025-07-14,4,191.12,0,0,20,3822.36,1186.36
2025-07-15,4,190.93,0,0,21,4009.49,1241.69
2025-07-16,4,190.83,0,0,16,3053.27,944.47
