date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin,competitor_price,product_name,category,brand,base_cost,base_price,dow,is_weekend,week,month,year,lag1_units,lag7_units,roll7_units_mean,roll14_units_mean,ok_for_elasticity
2025-04-28,1,959.16,1,0,35,33570.6,12812.8,956.54,Prod 1,Beauty,Kairo,593.08,935.77,0,0,18,4,2025,23.0,18.0,27.857142857142858,22.571428571428573,1
2025-04-29,1,960.68,0,0,18,17292.24,6616.8,955.68,Prod 1,Beauty,Kairo,593.08,935.77,1,0,18,4,2025,35.0,20.0,27.571428571428573,23.857142857142858,1
2025-04-30,1,960.31,0,0,16,15364.96,5875.68,953.23,Prod 1,Beauty,Kairo,593.08,935.77,2,0,18,4,2025,18.0,23.0,26.571428571428573,23.214285714285715,1
2025-05-01,1,959.06,0,0,18,17263.08,6587.64,951.8,Prod 1,Beauty,Kairo,593.08,935.77,3,0,18,5,2025,16.0,20.0,26.285714285714285,23.071428571428573,1
2025-05-02,1,958.84,0,0,23,22053.32,8412.48,954.4,Prod 1,Beauty,Kairo,593.08,935.77,4,0,18,5,2025,18.0,44.0,23.285714285714285,23.142857142857142,1
2025-05-03,1,960.52,0,0,14,13447.28,5144.16,959.91,Prod 1,Beauty,Kairo,593.08,935.77,5,1,18,5,2025,23.0,30.0,21.0,23.071428571428573,1
2025-05-04,1,958.01,0,0,20,19160.2,7298.6,958.65,Prod 1,Beauty,Kairo,593.08,935.77,6,1,18,5,2025,14.0,23.0,20.571428571428573,23.0,1
2025-05-05,1,958.87,0,0,15,14383.05,5486.85,961.25,Prod 1,Beauty,Kairo,593.08,935.77,0,0,19,5,2025,20.0,35.0,17.714285714285715,22.785714285714285,1
2025-05-06,1,958.41,0,0,18,17251.38,6575.94,964.26,Prod 1,Beauty,Kairo,593.08,935.77,1,0,19,5,2025,15.0,18.0,17.714285714285715,22.642857142857142,1
2025-05-07,1,960.92,0,0,19,18257.48,6988.96,962.93,Prod 1,Beauty,Kairo,593.08,935.77,2,0,19,5,2025,18.0,16.0,18.142857142857142,22.357142857142858,1
2025-05-08,1,959.99,0,0,16,15359.84,5870.56,959.34,Prod 1,Beauty,Kairo,593.08,935.77,3,0,19,5,2025,19.0,18.0,17.857142857142858,22.071428571428573,1
2025-05-09,1,960.74,0,0,20,19214.8,7353.2,957.19,Prod 1,Beauty,Kairo,593.08,935.77,4,0,19,5,2025,16.0,23.0,17.428571428571427,20.357142857142858,1
2025-05-10,1,960.29,0,0,10,9602.9,3672.1,959.24,Prod 1,Beauty,Kairo,593.08,935.77,5,1,19,5,2025,20.0,14.0,16.857142857142858,18.928571428571427,1
2025-05-11,1,959.33,0,0,20,19186.6,7325.0,958.4,Prod 1,Beauty,Kairo,593.08,935.77,6,1,19,5,2025,10.0,20.0,16.857142857142858,18.714285714285715,1
2025-05-12,1,956.67,0,1,0,0.0,0.0,957.5,Prod 1,Beauty,Kairo,593.08,935.77,0,0,20,5,2025,20.0,15.0,14.714285714285714,16.214285714285715,0
2025-05-13,1,955.04,0,0,15,14325.6,5429.4,958.44,Prod 1,Beauty,Kairo,593.08,935.77,1,0,20,5,2025,0.0,18.0,14.285714285714286,16.0,1
2025-05-14,1,955.85,0,0,15,14337.75,5441.55,958.56,Prod 1,Beauty,Kairo,593.08,935.77,2,0,20,5,2025,15.0,19.0,13.714285714285714,15.928571428571429,1
2025-05-15,1,956.53,1,0,35,33478.55,12720.75,959.47,Prod 1,Beauty,Kairo,593.08,935.77,3,0,20,5,2025,15.0,16.0,16.428571428571427,17.142857142857142,1
2025-05-16,1,957.48,0,0,11,10532.28,4008.4,960.62,Prod 1,Beauty,Kairo,593.08,935.77,4,0,20,5,2025,35.0,20.0,15.142857142857142,16.285714285714285,1
2025-05-17,1,959.21,0,0,12,11510.52,4393.56,962.39,Prod 1,Beauty,Kairo,593.08,935.77,5,1,20,5,2025,11.0,10.0,15.428571428571429,16.142857142857142,1
2025-05-18,1,959.22,0,0,28,26858.16,10251.92,962.95,Prod 1,Beauty,Kairo,593.08,935.77,6,1,20,5,2025,12.0,20.0,16.571428571428573,16.714285714285715,1
2025-05-19,1,959.62,0,0,19,18232.78,6964.26,962.69,Prod 1,Beauty,Kairo,593.08,935.77,0,0,21,5,2025,28.0,0.0,19.285714285714285,17.0,1
2025-05-20,1,962.57,0,0,21,20213.97,7759.29,964.89,Prod 1,Beauty,Kairo,593.08,935.77,1,0,21,5,2025,19.0,15.0,20.142857142857142,17.214285714285715,1
2025-05-21,1,962.76,0,0,21,20217.96,7763.28,969.09,Prod 1,Beauty,Kairo,593.08,935.77,2,0,21,5,2025,21.0,15.0,21.0,17.357142857142858,1
2025-05-22,1,963.58,0,0,26,25053.08,9633.0,966.04,Prod 1,Beauty,Kairo,593.08,935.77,3,0,21,5,2025,21.0,35.0,19.714285714285715,18.071428571428573,1
2025-05-23,1,963.94,0,0,21,20242.74,7788.06,966.65,Prod 1,Beauty,Kairo,593.08,935.77,4,0,21,5,2025,26.0,11.0,21.142857142857142,18.142857142857142,1
2025-05-24,1,963.87,0,0,33,31807.71,12236.07,964.03,Prod 1,Beauty,Kairo,593.08,935.77,5,1,21,5,2025,21.0,12.0,24.142857142857142,19.785714285714285,1
2025-05-25,1,963.23,0,0,21,20227.83,7773.15,964.55,Prod 1,Beauty,Kairo,593.08,935.77,6,1,21,5,2025,33.0,28.0,23.142857142857142,19.857142857142858,1
2025-05-26,1,963.99,0,0,26,25063.74,9643.66,965.17,Prod 1,Beauty,Kairo,593.08,935.77,0,0,22,5,2025,21.0,19.0,24.142857142857142,21.714285714285715,1
2025-05-27,1,964.87,0,1,0,0.0,0.0,966.16,Prod 1,Beauty,Kairo,593.08,935.77,1,0,22,5,2025,26.0,21.0,21.142857142857142,20.642857142857142,0
2025-05-28,1,967.32,0,0,16,15477.12,5987.84,966.62,Prod 1,Beauty,Kairo,593.08,935.77,2,0,22,5,2025,0.0,21.0,20.428571428571427,20.714285714285715,1
2025-05-29,1,967.66,0,0,26,25159.16,9739.08,967.51,Prod 1,Beauty,Kairo,593.08,935.77,3,0,22,5,2025,16.0,26.0,20.428571428571427,20.071428571428573,1
2025-05-30,1,968.55,0,0,17,16465.35,6382.99,969.44,Prod 1,Beauty,Kairo,593.08,935.77,4,0,22,5,2025,26.0,21.0,19.857142857142858,20.5,1
2025-05-31,1,968.12,0,0,20,19362.4,7500.8,968.97,Prod 1,Beauty,Kairo,593.08,935.77,5,1,22,5,2025,17.0,33.0,18.0,21.071428571428573,1
2025-06-01,1,968.24,0,0,22,21301.28,8253.52,967.95,Prod 1,Beauty,Kairo,593.08,935.77,6,1,22,6,2025,20.0,21.0,18.142857142857142,20.642857142857142,1
2025-06-02,1,969.5,0,0,16,15512.0,6022.72,969.67,Prod 1,Beauty,Kairo,593.08,935.77,0,0,23,6,2025,22.0,26.0,16.714285714285715,20.428571428571427,1
2025-06-03,1,970.4,0,0,23,22319.2,8678.36,966.62,Prod 1,Beauty,Kairo,593.08,935.77,1,0,23,6,2025,16.0,0.0,20.0,20.571428571428573,1
2025-06-04,1,970.61,0,0,21,20382.81,7928.13,970.51,Prod 1,Beauty,Kairo,593.08,935.77,2,0,23,6,2025,23.0,16.0,20.714285714285715,20.571428571428573,1
2025-06-05,1,969.91,1,0,27,26187.57,10174.41,967.97,Prod 1,Beauty,Kairo,593.08,935.77,3,0,23,6,2025,21.0,26.0,20.857142857142858,20.642857142857142,1
2025-06-06,1,969.39,0,0,19,18418.41,7149.89,966.8,Prod 1,Beauty,Kairo,593.08,935.77,4,0,23,6,2025,27.0,17.0,21.142857142857142,20.5,1
2025-06-07,1,967.53,0,0,21,20318.13,7863.45,962.43,Prod 1,Beauty,Kairo,593.08,935.77,5,1,23,6,2025,19.0,20.0,21.285714285714285,19.642857142857142,1
2025-06-08,1,967.56,0,0,19,18383.64,7115.12,963.9,Prod 1,Beauty,Kairo,593.08,935.77,6,1,23,6,2025,21.0,22.0,20.857142857142858,19.5,1
2025-06-09,1,965.48,0,0,25,24137.0,9310.0,962.63,Prod 1,Beauty,Kairo,593.08,935.77,0,0,24,6,2025,19.0,16.0,22.142857142857142,19.428571428571427,1
2025-06-10,1,964.72,0,0,17,16400.24,6317.88,959.61,Prod 1,Beauty,Kairo,593.08,935.77,1,0,24,6,2025,25.0,23.0,21.285714285714285,20.642857142857142,1
2025-06-11,1,961.89,0,0,17,16352.13,6269.77,961.27,Prod 1,Beauty,Kairo,593.08,935.77,2,0,24,6,2025,17.0,21.0,20.714285714285715,20.714285714285715,1
2025-06-12,1,961.35,1,0,33,31724.55,12152.91,961.76,Prod 1,Beauty,Kairo,593.08,935.77,3,0,24,6,2025,17.0,27.0,21.571428571428573,21.214285714285715,1
2025-06-13,1,963.62,0,0,21,20236.02,7781.34,960.41,Prod 1,Beauty,Kairo,593.08,935.77,4,0,24,6,2025,33.0,19.0,21.857142857142858,21.5,1
2025-06-14,1,964.22,0,0,16,15427.52,5938.24,962.15,Prod 1,Beauty,Kairo,593.08,935.77,5,1,24,6,2025,21.0,21.0,21.142857142857142,21.214285714285715,1
2025-06-15,1,964.18,0,0,18,17355.24,6679.8,963.38,Prod 1,Beauty,Kairo,593.08,935.77,6,1,24,6,2025,16.0,19.0,21.0,20.928571428571427,1
2025-06-16,1,962.69,0,0,24,23104.56,8870.64,962.95,Prod 1,Beauty,Kairo,593.08,935.77,0,0,25,6,2025,18.0,25.0,20.857142857142858,21.5,1
2025-06-17,1,960.89,0,0,14,13452.46,5149.34,961.83,Prod 1,Beauty,Kairo,593.08,935.77,1,0,25,6,2025,24.0,17.0,20.428571428571427,20.857142857142858,1
2025-06-18,1,962.82,0,0,18,17330.76,6655.32,963.43,Prod 1,Beauty,Kairo,593.08,935.77,2,0,25,6,2025,14.0,17.0,20.571428571428573,20.642857142857142,1
2025-06-19,1,963.69,0,0,21,20237.49,7782.81,965.21,Prod 1,Beauty,Kairo,593.08,935.77,3,0,25,6,2025,18.0,33.0,18.857142857142858,20.214285714285715,1
2025-06-20,1,962.37,0,0,16,15397.92,5908.64,963.22,Prod 1,Beauty,Kairo,593.08,935.77,4,0,25,6,2025,21.0,21.0,18.142857142857142,20.0,1
2025-06-21,1,962.69,0,0,18,17328.42,6652.98,965.79,Prod 1,Beauty,Kairo,593.08,935.77,5,1,25,6,2025,16.0,16.0,18.428571428571427,19.785714285714285,1
2025-06-22,1,961.75,0,0,19,18273.25,7004.73,963.55,Prod 1,Beauty,Kairo,593.08,935.77,6,1,25,6,2025,18.0,18.0,18.571428571428573,19.785714285714285,1
2025-06-23,1,964.18,0,0,26,25068.68,9648.6,963.53,Prod 1,Beauty,Kairo,593.08,935.77,0,0,26,6,2025,19.0,24.0,18.857142857142858,19.857142857142858,1
2025-06-24,1,963.3,0,0,15,14449.5,5553.3,961.22,Prod 1,Beauty,Kairo,593.08,935.77,1,0,26,6,2025,26.0,14.0,19.0,19.714285714285715,1
2025-06-25,1,962.45,0,0,21,20211.45,7756.77,960.85,Prod 1,Beauty,Kairo,593.08,935.77,2,0,26,6,2025,15.0,18.0,19.428571428571427,20.0,1
2025-06-26,1,960.91,0,0,26,24983.66,9563.58,961.8,Prod 1,Beauty,Kairo,593.08,935.77,3,0,26,6,2025,21.0,21.0,20.142857142857142,19.5,1
2025-06-27,1,961.32,1,0,37,35568.84,13624.88,961.74,Prod 1,Beauty,Kairo,593.08,935.77,4,0,26,6,2025,26.0,16.0,23.142857142857142,20.642857142857142,1
2025-06-28,1,961.87,0,0,17,16351.79,6269.43,964.04,Prod 1,Beauty,Kairo,593.08,935.77,5,1,26,6,2025,37.0,18.0,23.0,20.714285714285715,1
2025-06-29,1,962.95,0,0,22,21184.9,8137.14,966.39,Prod 1,Beauty,Kairo,593.08,935.77,6,1,26,6,2025,17.0,19.0,23.428571428571427,21.0,1
2025-06-30,1,962.52,0,0,18,17325.36,6649.92,964.8,Prod 1,Beauty,Kairo,593.08,935.77,0,0,27,6,2025,22.0,26.0,22.285714285714285,20.571428571428573,1
2025-07-01,1,962.33,0,0,22,21171.26,8123.5,963.34,Prod 1,Beauty,Kairo,593.08,935.77,1,0,27,7,2025,18.0,15.0,23.285714285714285,21.142857142857142,1
2025-07-02,1,962.74,0,0,19,18292.06,7023.54,963.29,Prod 1,Beauty,Kairo,593.08,935.77,2,0,27,7,2025,22.0,21.0,23.0,21.214285714285715,1
2025-07-03,1,961.95,0,0,17,16353.15,6270.79,962.33,Prod 1,Beauty,Kairo,593.08,935.77,3,0,27,7,2025,19.0,26.0,21.714285714285715,20.928571428571427,1
2025-07-04,1,962.31,0,0,17,16359.27,6276.91,962.33,Prod 1,Beauty,Kairo,593.08,935.77,4,0,27,7,2025,17.0,37.0,18.857142857142858,21.0,1
2025-07-05,1,961.91,0,0,16,15390.56,5901.28,962.05,Prod 1,Beauty,Kairo,593.08,935.77,5,1,27,7,2025,17.0,17.0,18.714285714285715,20.857142857142858,1
2025-07-06,1,960.93,0,0,21,20179.53,7724.85,962.61,Prod 1,Beauty,Kairo,593.08,935.77,6,1,27,7,2025,16.0,22.0,18.571428571428573,21.0,1
2025-07-07,1,961.84,0,0,19,18274.96,7006.44,964.49,Prod 1,Beauty,Kairo,593.08,935.77,0,0,28,7,2025,21.0,18.0,18.714285714285715,20.5,1
2025-07-08,1,962.78,0,0,26,25032.28,9612.2,964.95,Prod 1,Beauty,Kairo,593.08,935.77,1,0,28,7,2025,19.0,22.0,19.285714285714285,21.285714285714285,1
2025-07-09,1,964.23,0,0,25,24105.75,9278.75,963.1,Prod 1,Beauty,Kairo,593.08,935.77,2,0,28,7,2025,26.0,19.0,20.142857142857142,21.571428571428573,1
2025-07-10,1,964.87,0,0,27,26051.49,10038.33,963.55,Prod 1,Beauty,Kairo,593.08,935.77,3,0,28,7,2025,25.0,17.0,21.571428571428573,21.642857142857142,1
2025-07-11,1,964.21,0,0,13,12534.73,4824.69,961.54,Prod 1,Beauty,Kairo,593.08,935.77,4,0,28,7,2025,27.0,17.0,21.0,19.928571428571427,1
2025-07-12,1,963.54,0,0,18,17343.72,6668.28,962.8,Prod 1,Beauty,Kairo,593.08,935.77,5,1,28,7,2025,13.0,16.0,21.285714285714285,20.0,1
2025-07-13,1,963.01,0,0,26,25038.26,9618.18,962.39,Prod 1,Beauty,Kairo,593.08,935.77,6,1,28,7,2025,18.0,21.0,22.0,20.285714285714285,1
2025-07-14,1,963.78,0,0,13,12529.14,4819.1,961.75,Prod 1,Beauty,Kairo,593.08,935.77,0,0,29,7,2025,26.0,19.0,21.142857142857142,19.928571428571427,1
2025-07-15,1,962.86,0,0,22,21182.92,8135.16,957.44,Prod 1,Beauty,Kairo,593.08,935.77,1,0,29,7,2025,13.0,26.0,20.571428571428573,19.928571428571427,1
2025-07-16,1,960.46,0,0,14,13446.44,5143.32,954.99,Prod 1,Beauty,Kairo,593.08,935.77,2,0,29,7,2025,22.0,25.0,19.0,19.571428571428573,1
2025-07-17,1,958.19,0,0,23,22038.37,8397.53,955.55,Prod 1,Beauty,Kairo,593.08,935.77,3,0,29,7,2025,14.0,27.0,18.428571428571427,20.0,1
2025-07-18,1,957.74,0,0,17,16281.58,6199.22,958.69,Prod 1,Beauty,Kairo,593.08,935.77,4,0,29,7,2025,23.0,13.0,19.0,20.0,1
2025-07-19,1,959.61,1,0,25,23990.25,9163.25,960.39,Prod 1,Beauty,Kairo,593.08,935.77,5,1,29,7,2025,17.0,18.0,20.0,20.642857142857142,1
2025-07-20,1,960.5,0,1,0,0.0,0.0,960.66,Prod 1,Beauty,Kairo,593.08,935.77,6,1,29,7,2025,25.0,26.0,16.285714285714285,19.142857142857142,0
2025-07-21,1,960.22,0,0,19,18244.18,6975.66,962.32,Prod 1,Beauty,Kairo,593.08,935.77,0,0,30,7,2025,0.0,13.0,17.142857142857142,19.142857142857142,1
2025-07-22,1,961.54,0,0,28,26923.12,10316.88,961.88,Prod 1,Beauty,Kairo,593.08,935.77,1,0,30,7,2025,19.0,22.0,18.0,19.285714285714285,1
2025-07-23,1,961.06,0,0,24,23065.44,8831.52,963.35,Prod 1,Beauty,Kairo,593.08,935.77,2,0,30,7,2025,28.0,14.0,19.428571428571427,19.214285714285715,1
2025-07-24,1,961.77,0,0,28,26929.56,10323.32,965.08,Prod 1,Beauty,Kairo,593.08,935.77,3,0,30,7,2025,24.0,23.0,20.142857142857142,19.285714285714285,1
2025-07-25,1,960.95,0,0,12,11531.4,4414.44,962.71,Prod 1,Beauty,Kairo,593.08,935.77,4,0,30,7,2025,28.0,17.0,19.428571428571427,19.214285714285715,1
2025-07-26,1,962.26,0,0,21,20207.46,7752.78,965.76,Prod 1,Beauty,Kairo,593.08,935.77,5,1,30,7,2025,12.0,25.0,18.857142857142858,19.428571428571427,1
2025-07-27,1,964.66,0,0,20,19293.2,7431.6,969.82,Prod 1,Beauty,Kairo,593.08,935.77,6,1,30,7,2025,21.0,0.0,21.714285714285715,19.0,1
2025-07-28,1,967.14,0,0,13,12572.82,4862.78,969.42,Prod 1,Beauty,Kairo,593.08,935.77,0,0,31,7,2025,20.0,19.0,20.857142857142858,19.0,1
2024-12-01,2,1249.75,0,0,27,33743.25,9026.64,1294.12,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,48,12,2024,,,27.0,27.0,1
2024-12-02,2,1259.2,0,0,27,33998.4,9281.79,1294.8,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,49,12,2024,27.0,,27.0,27.0,1
2024-12-03,2,1268.46,0,0,16,20295.36,5648.48,1295.71,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,49,12,2024,27.0,,23.333333333333332,23.333333333333332,1
2024-12-04,2,1272.46,0,0,15,19086.9,5355.45,1293.43,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,49,12,2024,16.0,,21.25,21.25,1
2024-12-05,2,1276.41,0,0,24,30633.84,8663.52,1296.57,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,49,12,2024,15.0,,21.8,21.8,1
2024-12-06,2,1283.2,0,0,15,19248.0,5516.55,1297.89,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,49,12,2024,24.0,,20.666666666666668,20.666666666666668,1
2024-12-07,2,1284.57,0,0,28,35967.96,10335.92,1297.96,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,49,12,2024,15.0,,21.714285714285715,21.714285714285715,1
2024-12-08,2,1285.79,0,0,16,20572.64,5925.76,1295.99,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,49,12,2024,28.0,27.0,20.142857142857142,21.0,1
2024-12-09,2,1287.07,0,0,17,21880.19,6317.88,1296.96,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,50,12,2024,16.0,27.0,18.714285714285715,20.555555555555557,1
2024-12-10,2,1289.67,0,0,22,28372.74,8233.28,1298.34,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,50,12,2024,17.0,16.0,19.571428571428573,20.7,1
2024-12-11,2,1293.13,0,0,20,25862.6,7554.0,1296.86,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,50,12,2024,22.0,15.0,20.285714285714285,20.636363636363637,1
2024-12-12,2,1294.26,0,0,14,18119.64,5303.62,1293.86,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,50,12,2024,20.0,24.0,18.857142857142858,20.083333333333332,1
2024-12-13,2,1293.17,0,0,25,32329.25,9443.5,1295.02,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,50,12,2024,14.0,15.0,20.285714285714285,20.46153846153846,1
2024-12-14,2,1292.51,0,0,16,20680.16,6033.28,1293.55,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,50,12,2024,25.0,28.0,18.571428571428573,20.142857142857142,1
2024-12-15,2,1293.57,1,0,22,28458.54,8319.08,1295.68,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,50,12,2024,16.0,16.0,19.428571428571427,19.785714285714285,1
2024-12-16,2,1292.99,0,0,12,15515.88,4530.72,1292.14,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,51,12,2024,22.0,17.0,18.714285714285715,18.714285714285715,1
2024-12-17,2,1293.85,0,0,24,31052.4,9082.08,1294.23,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,51,12,2024,12.0,22.0,19.0,19.285714285714285,1
2024-12-18,2,1292.57,0,0,16,20681.12,6034.24,1296.56,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,51,12,2024,24.0,20.0,18.428571428571427,19.357142857142858,1
2024-12-19,2,1293.18,0,0,23,29743.14,8688.25,1292.36,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,51,12,2024,16.0,14.0,19.714285714285715,19.285714285714285,1
2024-12-20,2,1291.1,0,0,18,23239.8,6762.06,1290.16,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,51,12,2024,23.0,25.0,18.714285714285715,19.5,1
2024-12-21,2,1288.54,0,0,20,25770.8,7462.2,1288.78,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,51,12,2024,18.0,16.0,19.285714285714285,18.928571428571427,1
2024-12-22,2,1291.15,0,0,26,33569.9,9768.72,1290.91,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,51,12,2024,20.0,22.0,19.857142857142858,19.642857142857142,1
2024-12-23,2,1291.14,0,0,14,18075.96,5259.94,1289.63,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,52,12,2024,26.0,12.0,20.142857142857142,19.428571428571427,1
2024-12-24,2,1290.3,0,0,24,30967.2,8996.88,1287.44,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,52,12,2024,14.0,24.0,20.142857142857142,19.571428571428573,1
2024-12-25,2,1289.26,0,0,18,23206.68,6728.94,1289.24,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,52,12,2024,24.0,16.0,20.428571428571427,19.428571428571427,1
2024-12-26,2,1289.39,0,0,20,25787.8,7479.2,1284.91,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,52,12,2024,18.0,23.0,20.0,19.857142857142858,1
2024-12-27,2,1291.03,0,0,28,36148.84,10516.8,1283.52,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,52,12,2024,20.0,18.0,21.428571428571427,20.071428571428573,1
2024-12-28,2,1291.07,0,0,20,25821.4,7512.8,1289.37,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,52,12,2024,28.0,20.0,21.428571428571427,20.357142857142858,1
2024-12-29,2,1290.33,0,0,22,28387.26,8247.8,1288.11,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,52,12,2024,20.0,26.0,20.857142857142858,20.357142857142858,1
2024-12-30,2,1289.06,0,0,19,24492.14,7098.97,1286.69,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,1,12,2024,22.0,14.0,21.571428571428573,20.857142857142858,1
2024-12-31,2,1287.02,0,0,20,25740.4,7431.8,1285.77,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,1,12,2024,19.0,24.0,21.0,20.571428571428573,1
2025-01-01,2,1288.03,1,0,37,47657.11,13786.2,1287.84,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,1,1,2025,20.0,18.0,23.714285714285715,22.071428571428573,1
2025-01-02,2,1288.52,0,0,20,25770.4,7461.8,1286.91,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,1,1,2025,37.0,20.0,23.714285714285715,21.857142857142858,1
2025-01-03,2,1288.07,0,0,20,25761.4,7452.8,1287.57,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,1,1,2025,20.0,28.0,22.571428571428573,22.0,1
2025-01-04,2,1288.75,0,0,21,27063.75,7839.72,1289.57,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,1,1,2025,20.0,20.0,22.714285714285715,22.071428571428573,1
2025-01-05,2,1290.34,0,0,23,29677.82,8622.93,1288.78,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,1,1,2025,21.0,22.0,22.857142857142858,21.857142857142858,1
2025-01-06,2,1289.49,0,0,18,23210.82,6733.08,1286.72,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,2,1,2025,23.0,19.0,22.714285714285715,22.142857142857142,1
2025-01-07,2,1289.03,0,0,11,14179.33,4109.6,1288.25,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,2,1,2025,18.0,20.0,21.428571428571427,21.214285714285715,1
2025-01-08,2,1290.3,0,0,28,36128.4,10496.36,1288.89,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,2,1,2025,11.0,37.0,20.142857142857142,21.928571428571427,1
2025-01-09,2,1289.0,0,0,20,25780.0,7471.4,1285.49,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,2,1,2025,28.0,20.0,20.142857142857142,21.928571428571427,1
2025-01-10,2,1288.26,0,0,19,24476.94,7083.77,1284.49,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,2,1,2025,20.0,20.0,20.0,21.285714285714285,1
2025-01-11,2,1288.03,0,0,24,30912.72,8942.4,1279.25,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,2,1,2025,19.0,21.0,20.428571428571427,21.571428571428573,1
2025-01-12,2,1287.84,0,0,11,14166.24,4096.51,1279.93,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,2,1,2025,24.0,23.0,18.714285714285715,20.785714285714285,1
2025-01-13,2,1286.12,0,0,16,20577.92,5931.04,1280.17,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,3,1,2025,11.0,18.0,18.428571428571427,20.571428571428573,1
2025-01-14,2,1284.89,0,0,8,10279.12,2955.68,1280.28,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,3,1,2025,16.0,11.0,18.0,19.714285714285715,1
2025-01-15,2,1283.34,0,0,17,21816.78,6254.47,1277.26,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,3,1,2025,8.0,28.0,16.428571428571427,18.285714285714285,1
2025-01-16,2,1282.08,0,0,20,25641.6,7333.0,1279.89,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,3,1,2025,17.0,20.0,16.428571428571427,18.285714285714285,1
2025-01-17,2,1280.15,0,0,15,19202.25,5470.8,1280.1,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,3,1,2025,20.0,19.0,15.857142857142858,17.928571428571427,1
2025-01-18,2,1279.64,0,0,22,28152.08,8012.62,1281.66,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,3,1,2025,15.0,24.0,15.571428571428571,18.0,1
2025-01-19,2,1279.84,0,0,14,17917.76,5101.74,1280.09,Prod 2,Beauty,Zephyr,915.43,1236.4,6,1,3,1,2025,22.0,11.0,16.0,17.357142857142858,1
2025-01-20,2,1280.46,0,0,20,25609.2,7300.6,1275.92,Prod 2,Beauty,Zephyr,915.43,1236.4,0,0,4,1,2025,14.0,16.0,16.571428571428573,17.5,1
2025-01-21,2,1279.24,0,0,17,21747.08,6184.77,1279.95,Prod 2,Beauty,Zephyr,915.43,1236.4,1,0,4,1,2025,20.0,8.0,17.857142857142858,17.928571428571427,1
2025-01-22,2,1281.88,0,0,19,24355.72,6962.55,1286.56,Prod 2,Beauty,Zephyr,915.43,1236.4,2,0,4,1,2025,17.0,17.0,18.142857142857142,17.285714285714285,1
2025-01-23,2,1285.03,0,0,20,25700.6,7392.0,1288.22,Prod 2,Beauty,Zephyr,915.43,1236.4,3,0,4,1,2025,19.0,20.0,18.142857142857142,17.285714285714285,1
2025-01-24,2,1284.07,1,0,32,41090.24,11796.48,1285.5,Prod 2,Beauty,Zephyr,915.43,1236.4,4,0,4,1,2025,20.0,15.0,20.571428571428573,18.214285714285715,1
2025-01-25,2,1285.27,0,0,21,26990.67,7766.64,1283.37,Prod 2,Beauty,Zephyr,915.43,1236.4,5,1,4,1,2025,32.0,22.0,20.428571428571427,18.0,1
